Time (s),TX Value,Duty Cycle,Reconstructed Value,Poll Samples
1.710000,0.000000,0.460787,-0.078426,11157
1.711000,-0.309017,0.314111,-0.371777,11480
1.712000,-0.587785,0.193930,-0.612140,11664
1.713000,-0.809017,0.086050,-0.827901,11842
1.714000,-0.951057,0.021206,-0.957588,11742
1.715000,-1.000000,0.000917,-0.998166,11994
1.716000,-0.951057,0.021792,-0.956416,11931
1.717000,-0.809017,0.078593,-0.842815,12533
1.718000,-0.587785,0.187719,-0.624562,11693
1.719000,-0.309017,0.306089,-0.387823,11464
1.720000,-0.000000,0.468034,-0.063932,11215
1.721000,0.309017,0.609160,0.218319,10961
1.722000,0.587785,0.770294,0.540588,10779
1.723000,0.809017,0.879198,0.758397,10629
1.724000,0.951057,0.967846,0.935693,10512
1.725000,1.000000,0.998657,0.997315,10427
1.726000,0.951057,0.974072,0.948144,10452
1.727000,0.809017,0.894692,0.789385,10664
1.728000,0.587785,0.777054,0.554108,10747
1.729000,0.309017,0.636405,0.272810,10971
1.730000,0.000000,0.464951,-0.070099,11227
1.731000,-0.309017,0.320028,-0.359944,11449
1.732000,-0.587785,0.194765,-0.610470,11614
1.733000,-0.809017,0.085859,-0.828282,11845
1.734000,-0.951057,0.020863,-0.958274,11935
1.735000,-1.000000,0.001001,-0.997997,11984
1.736000,-0.951057,0.022075,-0.955850,11914
1.737000,-0.809017,0.084816,-0.830368,11354
1.738000,-0.587785,0.180813,-0.638373,11581
1.739000,-0.309017,0.310155,-0.379689,10743
1.740000,-0.000000,0.465479,-0.069042,10834
1.741000,0.309017,0.605932,0.211864,9879
1.742000,0.587785,0.767107,0.534214,10142
1.743000,0.809017,0.879678,0.759357,9699
1.744000,0.951057,0.968512,0.937024,9591
1.745000,1.000000,0.997864,0.995729,9365
1.746000,0.951057,0.972313,0.944626,9174
1.747000,0.809017,0.901494,0.802988,9705
1.748000,0.587785,0.781073,0.562146,10757
1.749000,0.309017,0.626562,0.253124,10805
1.750000,0.000000,0.465255,-0.069490,11052
1.751000,-0.309017,0.326217,-0.347566,11523
1.752000,-0.587785,0.187420,-0.625160,11701
1.753000,-0.809017,0.081417,-0.837166,11914
1.754000,-0.951057,0.024924,-0.950151,11916
1.755000,-1.000000,0.000000,-1.000000,12043
1.756000,-0.951057,0.021105,-0.957791,11751
1.757000,-0.809017,0.083648,-0.832704,12182
1.758000,-0.587785,0.182995,-0.634010,11973
1.759000,-0.309017,0.307437,-0.385127,11430
1.760000,-0.000000,0.464455,-0.071089,11155
1.761000,0.309017,0.607972,0.215943,10989
1.762000,0.587785,0.767593,0.535186,10757
1.763000,0.809017,0.883848,0.767697,10581
1.764000,0.951057,0.968106,0.936213,10535
1.765000,1.000000,0.998664,0.997328,10478
1.766000,0.951057,0.974210,0.948420,10508
1.767000,0.809017,0.898319,0.796639,10592
1.768000,0.587785,0.772795,0.545590,10770
1.769000,0.309017,0.634973,0.269945,10980
1.770000,0.000000,0.478172,-0.043657,11201
1.771000,-0.309017,0.311431,-0.377138,11460
1.772000,-0.587785,0.192818,-0.614364,11612
1.773000,-0.809017,0.090211,-0.819578,11850
1.774000,-0.951057,0.021533,-0.956933,11935
1.775000,-1.000000,0.000000,-1.000000,11967
1.776000,-0.951057,0.021935,-0.956131,11899
1.777000,-0.809017,0.082770,-0.834461,11828
1.778000,-0.587785,0.183097,-0.633805,11655
1.779000,-0.309017,0.318015,-0.363969,10924
1.780000,-0.000000,0.452538,-0.094924,11230
1.781000,0.309017,0.626753,0.253506,10982
1.782000,0.587785,0.760330,0.520660,10794
1.783000,0.809017,0.888521,0.777043,10585
1.784000,0.951057,0.965655,0.931310,10511
1.785000,1.000000,0.998759,0.997518,10476
1.786000,0.951057,0.974471,0.948943,10498
1.787000,0.809017,0.897540,0.795080,10570
1.788000,0.587785,0.772647,0.545294,10785
1.789000,0.309017,0.634430,0.268860,11002
1.790000,0.000000,0.480160,-0.039680,11240
1.791000,-0.309017,0.310411,-0.379178,11459
1.792000,-0.587785,0.186693,-0.626614,11693
1.793000,-0.809017,0.090671,-0.818658,11845
1.794000,-0.951057,0.022103,-0.955794,11944
1.795000,-1.000000,0.000000,-1.000000,12012
1.796000,-0.951057,0.020952,-0.958097,11980
1.797000,-0.809017,0.082541,-0.834918,11885
1.798000,-0.587785,0.181694,-0.636613,11668
1.799000,-0.309017,0.320136,-0.359729,11492
1.800000,-0.000000,0.451046,-0.097907,11276
1.801000,0.309017,0.625057,0.250114,11007
1.802000,0.587785,0.758832,0.517663,10785
1.803000,0.809017,0.888805,0.777611,10630
1.804000,0.951057,0.964832,0.929664,10521
1.805000,1.000000,0.998659,0.997318,10441
1.806000,0.951057,0.974308,0.948615,10509
1.807000,0.809017,0.898334,0.796667,10682
1.808000,0.587785,0.773084,0.546167,10841
1.809000,0.309017,0.622621,0.245242,10981
1.810000,0.000000,0.478195,-0.043610,11236
1.811000,-0.309017,0.319429,-0.361143,11483
1.812000,-0.587785,0.180142,-0.639717,11713
1.813000,-0.809017,0.093342,-0.813316,12481
1.814000,-0.951057,0.021784,-0.956431,12027
1.815000,-1.000000,0.000000,-1.000000,12036
1.816000,-0.951057,0.021016,-0.957967,11943
1.817000,-0.809017,0.085664,-0.828673,11872
1.818000,-0.587785,0.178937,-0.642125,11708
1.819000,-0.309017,0.314565,-0.370871,11473
1.820000,-0.000000,0.460783,-0.078435,11194
1.821000,0.309017,0.613709,0.227417,11015
1.822000,0.587785,0.766435,0.532870,10785
1.823000,0.809017,0.884108,0.768217,10622
1.824000,0.951057,0.969265,0.938529,10444
1.825000,1.000000,0.997326,0.994652,10471
1.826000,0.951057,0.973022,0.946044,10490
1.827000,0.809017,0.898534,0.797069,10575
1.828000,0.587785,0.777819,0.555638,10766
1.829000,0.309017,0.624283,0.248566,10987
1.830000,0.000000,0.480343,-0.039314,11192
1.831000,-0.309017,0.317752,-0.364496,11424
1.832000,-0.587785,0.180647,-0.638706,11254
1.833000,-0.809017,0.087593,-0.824814,11679
1.834000,-0.951057,0.021414,-0.957172,11161
1.835000,-1.000000,0.000571,-0.998857,8751
1.836000,-0.951057,0.021928,-0.956144,11401
1.837000,-0.809017,0.079365,-0.841270,10647
1.838000,-0.587785,0.184942,-0.630117,11555
1.839000,-0.309017,0.315212,-0.369577,11294
1.840000,-0.000000,0.460747,-0.078505,10891
1.841000,0.309017,0.622558,0.245117,10905
1.842000,0.587785,0.746705,0.493409,9483
1.843000,0.809017,0.888606,0.777213,9435
1.844000,0.951057,0.964511,0.929021,10482
1.845000,1.000000,0.997383,0.994766,10318
1.846000,0.951057,0.974584,0.949167,10505
1.847000,0.809017,0.898086,0.796171,10656
1.848000,0.587785,0.772302,0.544604,10795
1.849000,0.309017,0.634751,0.269502,10935
1.850000,0.000000,0.475449,-0.049102,11242
1.851000,-0.309017,0.311370,-0.377260,11504
1.852000,-0.587785,0.191959,-0.616082,11690
1.853000,-0.809017,0.085753,-0.828494,11848
1.854000,-0.951057,0.020825,-0.958351,12005
1.855000,-1.000000,0.000914,-0.998172,12034
1.856000,-0.951057,0.021628,-0.956743,11975
1.857000,-0.809017,0.081451,-0.837098,11909
1.858000,-0.587785,0.181561,-0.636879,11649
1.859000,-0.309017,0.312143,-0.375715,11546
1.860000,-0.000000,0.453516,-0.092967,11219
1.861000,0.309017,0.614431,0.228863,10893
1.862000,0.587785,0.766404,0.532808,10912
1.863000,0.809017,0.885556,0.771112,10634
1.864000,0.951057,0.967899,0.935798,10467
1.865000,1.000000,0.998758,0.997517,10471
1.866000,0.951057,0.974200,0.948401,10504
1.867000,0.809017,0.893707,0.787415,10584
1.868000,0.587785,0.780323,0.560645,10784
1.869000,0.309017,0.632647,0.265295,10984
1.870000,0.000000,0.464514,-0.070971,11244
1.871000,-0.309017,0.319374,-0.361252,11438
1.872000,-0.587785,0.193866,-0.612268,11673
1.873000,-0.809017,0.083945,-0.832110,11853
1.874000,-0.951057,0.022604,-0.954793,11945
1.875000,-1.000000,0.000000,-1.000000,11953
1.876000,-0.951057,0.021077,-0.957845,11956
1.877000,-0.809017,0.082728,-0.834545,11834
1.878000,-0.587785,0.185325,-0.629350,11639
1.879000,-0.309017,0.306183,-0.387634,11467
1.880000,-0.000000,0.468081,-0.063837,11216
1.881000,0.309017,0.613419,0.226839,10999
1.882000,0.587785,0.767427,0.534853,10745
1.883000,0.809017,0.881905,0.763809,10627
1.884000,0.951057,0.967929,0.935858,10508
1.885000,1.000000,0.998758,0.997516,10468
1.886000,0.951057,0.974114,0.948228,10469
1.887000,0.809017,0.894137,0.788273,10608
1.888000,0.587785,0.782867,0.565734,10763
1.889000,0.309017,0.624896,0.249791,10781
1.890000,0.000000,0.464011,-0.071979,11170
1.891000,-0.309017,0.327454,-0.345093,11452
1.892000,-0.587785,0.188454,-0.623091,11658
1.893000,-0.809017,0.082367,-0.835266,11813
1.894000,-0.951057,0.024879,-0.950243,11938
1.895000,-1.000000,0.000000,-1.000000,11988
1.896000,-0.951057,0.020929,-0.958141,11945
1.897000,-0.809017,0.082617,-0.834766,11862
1.898000,-0.587785,0.187425,-0.625150,11642
1.899000,-0.309017,0.306165,-0.387670,11484
1.900000,-0.000000,0.466400,-0.067201,11235
1.901000,0.309017,0.608423,0.216846,10994
1.902000,0.587785,0.770748,0.541497,10796
1.903000,0.809017,0.878771,0.757542,10641
1.904000,0.951057,0.967850,0.935699,10482
1.905000,1.000000,0.998664,0.997328,10479
1.906000,0.951057,0.972981,0.945961,10511
1.907000,0.809017,0.895178,0.790356,10618
1.908000,0.587785,0.788599,0.577198,11613
1.909000,0.309017,0.625171,0.250342,10973
1.910000,0.000000,0.466643,-0.066714,11272
1.911000,-0.309017,0.324663,-0.350674,11495
1.912000,-0.587785,0.184330,-0.631340,11691
1.913000,-0.809017,0.082389,-0.835223,11907
1.914000,-0.951057,0.024256,-0.951488,11997
1.915000,-1.000000,0.000000,-1.000000,12007
1.916000,-0.951057,0.020917,-0.958167,12000
1.917000,-0.809017,0.082850,-0.834301,11889
1.918000,-0.587785,0.187741,-0.624518,11681
1.919000,-0.309017,0.301943,-0.396115,11479
1.920000,-0.000000,0.466584,-0.066833,11252
1.921000,0.309017,0.610360,0.220720,11023
1.922000,0.587785,0.769909,0.539818,10774
1.923000,0.809017,0.878645,0.757290,10597
1.924000,0.951057,0.968123,0.936245,10509
1.925000,1.000000,0.998662,0.997325,10467
1.926000,0.951057,0.972910,0.945820,10299
1.927000,0.809017,0.899142,0.798285,10728
1.928000,0.587785,0.775488,0.550977,10289
1.929000,0.309017,0.628988,0.257975,10846
1.930000,0.000000,0.471944,-0.056113,10372
1.931000,-0.309017,0.299897,-0.400207,967
1.932000,-0.587785,0.196685,-0.606630,10438
1.933000,-0.809017,0.088938,-0.822124,10839
1.934000,-0.951057,0.023224,-0.953552,11755
1.935000,-1.000000,0.000000,-1.000000,11288
1.936000,-0.951057,0.020247,-0.959507,10866
1.937000,-0.809017,0.084346,-0.831309,10125
1.938000,-0.587785,0.178174,-0.643652,10428
1.939000,-0.309017,0.323459,-0.353082,10431
1.940000,-0.000000,0.454033,-0.091934,10649
1.941000,0.309017,0.620479,0.240957,10782
1.942000,0.587785,0.760351,0.520702,10820
1.943000,0.809017,0.883121,0.766242,9882
1.944000,0.951057,0.966388,0.932776,10175
1.945000,1.000000,0.997527,0.995054,10514
1.946000,0.951057,0.972844,0.945688,10495
1.947000,0.809017,0.897518,0.795036,10597
1.948000,0.587785,0.778588,0.557176,10695
1.949000,0.309017,0.623725,0.247451,10984
1.950000,0.000000,0.474266,-0.051467,11211
1.951000,-0.309017,0.327948,-0.344105,11450
1.952000,-0.587785,0.180720,-0.638560,11670
1.953000,-0.809017,0.085020,-0.829960,11809
1.954000,-0.951057,0.023324,-0.953353,12005
1.955000,-1.000000,0.001003,-0.997995,11968
1.956000,-0.951057,0.021832,-0.956337,12001
1.957000,-0.809017,0.081889,-0.836223,11882
1.958000,-0.587785,0.183006,-0.633988,11710
1.959000,-0.309017,0.309140,-0.381720,11477
1.960000,-0.000000,0.458829,-0.082343,11270
1.961000,0.309017,0.617361,0.234723,11013
1.962000,0.587785,0.759071,0.518141,10804
1.963000,0.809017,0.889340,0.778680,10591
1.964000,0.951057,0.963906,0.927812,10528
1.965000,1.000000,0.998664,0.997327,10476
1.966000,0.951057,0.974028,0.948057,10473
1.967000,0.809017,0.893944,0.787887,10617
1.968000,0.587785,0.776036,0.552073,10783
1.969000,0.309017,0.635701,0.271403,10980
1.970000,0.000000,0.462437,-0.075127,11221
1.971000,-0.309017,0.318514,-0.362972,11494
1.972000,-0.587785,0.193824,-0.612351,11691
1.973000,-0.809017,0.085623,-0.828754,11866
1.974000,-0.951057,0.020405,-0.959191,11958
1.975000,-1.000000,0.000999,-0.998001,12009
1.976000,-0.951057,0.021961,-0.956079,11976
1.977000,-0.809017,0.078599,-0.842803,11845
1.978000,-0.587785,0.187709,-0.624583,11683
1.979000,-0.309017,0.306057,-0.387887,11475
1.980000,-0.000000,0.467700,-0.064599,11223
1.981000,0.309017,0.611106,0.222212,10949
1.982000,0.587785,0.767711,0.535423,10784
1.983000,0.809017,0.881638,0.763277,10620
1.984000,0.951057,0.967628,0.935257,10503
1.985000,1.000000,0.998659,0.997317,10437
1.986000,0.951057,0.974093,0.948186,10499
1.987000,0.809017,0.894241,0.788481,10609
1.988000,0.587785,0.782613,0.565225,10755
1.989000,0.309017,0.623231,0.246462,10951
1.990000,0.000000,0.469717,-0.060566,11211
1.991000,-0.309017,0.327968,-0.344064,11431
1.992000,-0.587785,0.185415,-0.629171,11628
1.993000,-0.809017,0.082045,-0.835910,11835
1.994000,-0.951057,0.024809,-0.950381,11931
1.995000,-1.000000,0.000000,-1.000000,11968
1.996000,-0.951057,0.020247,-0.959505,11804
1.997000,-0.809017,0.082721,-0.834557,11847
1.998000,-0.587785,0.182379,-0.635242,11668
1.999000,-0.309017,0.311819,-0.376363,11465
2.000000,-0.000000,0.465820,-0.068361,11176
2.001000,0.309017,0.610269,0.220539,11023
2.002000,0.587785,0.770586,0.541172,10784
2.003000,0.809017,0.874637,0.749273,11351
2.004000,0.951057,0.969387,0.938774,10551
2.005000,1.000000,0.997327,0.994655,10477
2.006000,0.951057,0.972796,0.945591,10513
2.007000,0.809017,0.899556,0.799113,10593
2.008000,0.587785,0.772411,0.544822,10787
2.009000,0.309017,0.625603,0.251206,10991
2.010000,0.000000,0.481498,-0.037004,11215
2.011000,-0.309017,0.314146,-0.371708,11466
2.012000,-0.587785,0.183285,-0.633430,11714
2.013000,-0.809017,0.090549,-0.818902,11861
2.014000,-0.951057,0.021061,-0.957877,11965
2.015000,-1.000000,0.000000,-1.000000,12032
2.016000,-0.951057,0.020943,-0.958114,11985
2.017000,-0.809017,0.082387,-0.835227,11883
2.018000,-0.587785,0.180200,-0.639600,11687
2.019000,-0.309017,0.319210,-0.361580,11494
2.020000,-0.000000,0.451973,-0.096053,11275
2.021000,0.309017,0.623296,0.246593,11006
2.022000,0.587785,0.760690,0.521380,10781
2.023000,0.809017,0.884694,0.769388,10251
2.024000,0.951057,0.968508,0.937015,10447
2.025000,1.000000,0.998729,0.997458,10229
2.026000,0.951057,0.973511,0.947022,10193
2.027000,0.809017,0.898211,0.796421,10394
2.028000,0.587785,0.777211,0.554423,10005
2.029000,0.309017,0.634560,0.269120,10081
2.030000,0.000000,0.478383,-0.043235,9992
2.031000,-0.309017,0.323773,-0.352455,11854
2.032000,-0.587785,0.187771,-0.624459,9698
2.033000,-0.809017,0.090583,-0.818834,10587
2.034000,-0.951057,0.024424,-0.951153,10195
2.035000,-1.000000,0.001101,-0.997798,10898
2.036000,-0.951057,0.021332,-0.957336,11110
2.037000,-0.809017,0.084442,-0.831116,11878
2.038000,-0.587785,0.178327,-0.643345,11563
2.039000,-0.309017,0.314260,-0.371479,11255
2.040000,-0.000000,0.452735,-0.094531,11245
2.041000,0.309017,0.626024,0.252047,10990
2.042000,0.587785,0.762660,0.525320,10782
2.043000,0.809017,0.889004,0.778009,10577
2.044000,0.951057,0.968067,0.936134,10522
2.045000,1.000000,0.998758,0.997516,10467
2.046000,0.951057,0.974396,0.948791,10467
2.047000,0.809017,0.901194,0.802387,10556
2.048000,0.587785,0.774230,0.548460,10679
2.049000,0.309017,0.626402,0.252805,11052
2.050000,0.000000,0.476738,-0.046524,11220
2.051000,-0.309017,0.323908,-0.352185,11352
2.052000,-0.587785,0.183095,-0.633810,11677
2.053000,-0.809017,0.086707,-0.826587,11833
2.054000,-0.951057,0.023958,-0.952085,11896
2.055000,-1.000000,0.000000,-1.000000,11995
2.056000,-0.951057,0.020910,-0.958180,11956
2.057000,-0.809017,0.085830,-0.828340,11849
2.058000,-0.587785,0.179612,-0.640775,11664
2.059000,-0.309017,0.314821,-0.370357,11470
2.060000,-0.000000,0.463133,-0.073735,11243
2.061000,0.309017,0.614868,0.229736,11017
2.062000,0.587785,0.768702,0.537405,10774
2.063000,0.809017,0.884680,0.769361,10640
2.064000,0.951057,0.968913,0.937827,10519
2.065000,1.000000,0.997415,0.994830,10445
2.066000,0.951057,0.973271,0.946542,10513
2.067000,0.809017,0.898765,0.797530,10609
2.068000,0.587785,0.777737,0.555473,10780
2.069000,0.309017,0.626073,0.252145,10954
2.070000,0.000000,0.479124,-0.041752,11233
2.071000,-0.309017,0.318660,-0.362679,11495
2.072000,-0.587785,0.180469,-0.639062,11725
2.073000,-0.809017,0.089255,-0.821489,11820
2.074000,-0.951057,0.021833,-0.956333,12000
2.075000,-1.000000,0.000000,-1.000000,12038
2.076000,-0.951057,0.020988,-0.958023,11959
2.077000,-0.809017,0.085522,-0.828956,11880
2.078000,-0.587785,0.179096,-0.641809,11720
2.079000,-0.309017,0.314132,-0.371737,11492
2.080000,-0.000000,0.454675,-0.090650,11230
2.081000,0.309017,0.623751,0.247501,11006
2.082000,0.587785,0.761375,0.522750,10791
2.083000,0.809017,0.888386,0.776772,10608
2.084000,0.951057,0.966145,0.932291,10486
2.085000,1.000000,0.998663,0.997325,10468
2.086000,0.951057,0.974369,0.948737,10495
2.087000,0.809017,0.897603,0.795206,10596
2.088000,0.587785,0.775683,0.551365,10766
2.089000,0.309017,0.632538,0.265076,10978
2.090000,0.000000,0.479364,-0.041272,11194
2.091000,-0.309017,0.313622,-0.372755,11415
2.092000,-0.587785,0.190411,-0.619178,11659
2.093000,-0.809017,0.090591,-0.818818,11723
2.094000,-0.951057,0.021920,-0.956159,11998
2.095000,-1.000000,0.000000,-1.000000,11948
2.096000,-0.951057,0.020739,-0.958521,11765
2.097000,-0.809017,0.085600,-0.828799,11799
2.098000,-0.587785,0.173875,-0.652250,12509
2.099000,-0.309017,0.311336,-0.377327,11547
2.100000,-0.000000,0.462299,-0.075403,11233
2.101000,0.309017,0.615707,0.231413,10989
2.102000,0.587785,0.768966,0.537932,10756
2.103000,0.809017,0.885093,0.770186,10626
2.104000,0.951057,0.969345,0.938690,10504
2.105000,1.000000,0.997412,0.994824,10432
2.106000,0.951057,0.972877,0.945755,10471
2.107000,0.809017,0.899001,0.798003,10614
2.108000,0.587785,0.777963,0.555927,10773
2.109000,0.309017,0.623680,0.247361,10988
2.110000,0.000000,0.480329,-0.039342,11184
2.111000,-0.309017,0.327747,-0.344506,11457
2.112000,-0.587785,0.179772,-0.640455,11687
2.113000,-0.809017,0.090163,-0.819675,11812
2.114000,-0.951057,0.021721,-0.956558,11970
2.115000,-1.000000,0.000000,-1.000000,12018
2.116000,-0.951057,0.020964,-0.958072,11973
2.117000,-0.809017,0.085760,-0.828480,11847
2.118000,-0.587785,0.176771,-0.646457,11150
2.119000,-0.309017,0.311409,-0.377181,11175
2.120000,-0.000000,0.465874,-0.068253,10593
2.121000,0.309017,0.624012,0.248023,9612
2.122000,0.587785,0.759347,0.518693,9549
2.123000,0.809017,0.886746,0.773492,10163
2.124000,0.951057,0.967721,0.935442,12330
2.125000,1.000000,0.998611,0.997223,9361
2.126000,0.951057,0.973977,0.947953,10798
2.127000,0.809017,0.897858,0.795716,10084
2.128000,0.587785,0.782463,0.564926,10150
2.129000,0.309017,0.640523,0.281046,10251
2.130000,0.000000,0.469657,-0.060685,11123
2.131000,-0.309017,0.325586,-0.348829,11100
2.132000,-0.587785,0.190485,-0.619031,11392
2.133000,-0.809017,0.089347,-0.821305,11875
2.134000,-0.951057,0.020943,-0.958113,11937
2.135000,-1.000000,0.000000,-1.000000,12052
2.136000,-0.951057,0.020974,-0.958051,11967
2.137000,-0.809017,0.084090,-0.831821,11678
2.138000,-0.587785,0.186523,-0.626954,11709
2.139000,-0.309017,0.305213,-0.389574,11510
2.140000,-0.000000,0.467314,-0.065372,11228
2.141000,0.309017,0.615084,0.230168,11005
2.142000,0.587785,0.770781,0.541562,10719
2.143000,0.809017,0.884900,0.769801,10391
2.144000,0.951057,0.965872,0.931744,10402
2.145000,1.000000,0.997414,0.994828,10441
2.146000,0.951057,0.972846,0.945693,10459
2.147000,0.809017,0.894939,0.789877,10689
2.148000,0.587785,0.778024,0.556048,10830
2.149000,0.309017,0.640388,0.280776,10934
2.150000,0.000000,0.468138,-0.063724,11283
2.151000,-0.309017,0.313078,-0.373845,11470
2.152000,-0.587785,0.192571,-0.614857,11523
2.153000,-0.809017,0.090271,-0.819459,11820
2.154000,-0.951057,0.021939,-0.956121,11942
2.155000,-1.000000,0.000000,-1.000000,11976
2.156000,-0.951057,0.020638,-0.958724,11629
2.157000,-0.809017,0.082862,-0.834277,11839
2.158000,-0.587785,0.187998,-0.624003,11665
2.159000,-0.309017,0.306163,-0.387673,11471
2.160000,-0.000000,0.462115,-0.075770,11878
2.161000,0.309017,0.623807,0.247615,11005
2.162000,0.587785,0.760189,0.520378,10796
2.163000,0.809017,0.889381,0.778761,10622
2.164000,0.951057,0.964895,0.929791,10426
2.165000,1.000000,0.998665,0.997329,10484
2.166000,0.951057,0.973930,0.947859,10510
2.167000,0.809017,0.897796,0.795592,10616
2.168000,0.587785,0.773440,0.546879,10783
2.169000,0.309017,0.632479,0.264957,10998
2.170000,0.000000,0.478760,-0.042479,11229
2.171000,-0.309017,0.310870,-0.378261,11960
2.172000,-0.587785,0.192166,-0.615668,11667
2.173000,-0.809017,0.085045,-0.829909,11876
2.174000,-0.951057,0.020668,-0.958663,11999
2.175000,-1.000000,0.000917,-0.998166,11994
2.176000,-0.951057,0.021822,-0.956355,12006
